image_name,image_idx,a,b,mse_err
D:/fivekdataset_big/input/train/a0462-jn_20080928_088.tif,461,2.4287398754113187,0.0763386667844272,0.015233676616762764
D:/fivekdataset_big/input/train/a0463-jmac_DSC2316.tif,462,1.9267329369784858,0.1836513425024403,0.01199786806263627
D:/fivekdataset_big/input/train/a0464-NKIM_130.tif,463,1.5031506481563306,0.1623047556002732,0.009585253324644301
D:/fivekdataset_big/input/train/a0465-dvf_066.tif,464,1.9601670420676653,0.15823604127718832,0.008732415914452691
D:/fivekdataset_big/input/train/a0466-_DSC5415.tif,465,2.0042107224831147,0.2658726893720631,0.029512774372938394
D:/fivekdataset_big/input/train/a0467-IMG_4514.tif,466,1.9076795211005528,0.22599961954058603,0.009636458795167018
D:/fivekdataset_big/input/train/a0468-DSC_0100-2.tif,467,1.7956059354580658,0.14408974871537397,0.010959729355615453
D:/fivekdataset_big/input/train/a0469-NKIM_103.tif,468,1.9509144702049173,0.17574335874649358,0.011076553314295454
D:/fivekdataset_big/input/train/a0470-_MG_7801.tif,469,1.5226107933548358,0.20375510529621327,0.0107835908293863
D:/fivekdataset_big/input/train/a0471-IMG_2901.tif,470,1.382076417040905,0.2633966915356365,0.01622691800252659
D:/fivekdataset_big/input/train/a0472-MB_040506_010.tif,471,1.7842393100125775,0.2010410016487988,0.01855794664273725
D:/fivekdataset_big/input/train/a0473-LS051026_day_3_arrive08.tif,472,1.8021216184084279,0.23623361402669787,0.012715779247638137
D:/fivekdataset_big/input/train/a0474-IMG_0036.tif,473,1.6623825057177344,0.2119786655591782,0.011128122759074098
D:/fivekdataset_big/input/train/a0475-MB_20030906_026.tif,474,1.8117814200521345,0.1997032716651772,0.013618525251498745
D:/fivekdataset_big/input/train/a0476-_DSC6400.tif,475,1.7908454119809405,0.19778490438560242,0.02405616634741719
D:/fivekdataset_big/input/train/a0477-jn_2007_05_05__239.tif,476,1.7027556059181008,0.20554152213609808,0.011152864536692448
D:/fivekdataset_big/input/train/a0478-dgw_014.tif,477,2.01552709048812,0.17644600884197761,0.015298107700693273
D:/fivekdataset_big/input/train/a0479-WP_CRW_7999.tif,478,1.6034087756760982,0.19976144781204788,0.011916644962522503
D:/fivekdataset_big/input/train/a0480-jmac_MG_0549.tif,479,1.719787752889435,0.20260845987302095,0.014221415728968116
D:/fivekdataset_big/input/train/a0481-050701_141420__MG_3396.tif,480,1.6970768936498124,0.12773473968685953,0.011903495287709032
D:/fivekdataset_big/input/train/a0482-NKIM_MG_6625.tif,481,1.6743309051716124,0.1945230357335566,0.014372932014731315
D:/fivekdataset_big/input/train/a0483-WP_CRW_0259.tif,482,1.6276575235559982,0.17238666153338078,0.006077181522543802
D:/fivekdataset_big/input/train/a0484-_DGW6359.tif,483,1.8048233971963343,0.19376251771646408,0.03308789436568391
D:/fivekdataset_big/input/train/a0485-kme_021.tif,484,1.689617207781219,0.21470928957615204,0.010542609024331993
D:/fivekdataset_big/input/train/a0486-jmac_MG_0791.tif,485,1.8288200893758253,0.17619028982964058,0.007511268943485817
D:/fivekdataset_big/input/train/a0487-_DSC5455.tif,486,1.9442125037745432,0.24207462394113916,0.030906900589281708
D:/fivekdataset_big/input/train/a0488-jmac_MG_1405.tif,487,1.5759905125667217,0.14835513355816307,0.014673766807605104
D:/fivekdataset_big/input/train/a0489-_MG_1615.tif,488,1.9279125975713907,0.1358867541497174,0.011671590493664775
D:/fivekdataset_big/input/train/a0490-dvf_093.tif,489,1.7800305552553424,0.1857276884967917,0.006792322541642871
D:/fivekdataset_big/input/train/a0491-2004-07-29+14-32-56+CRW_3077.tif,490,2.423791501196348,0.11836717200656553,0.008343597341165389
D:/fivekdataset_big/input/train/a0492-20061222_123303__E6B6057.tif,491,2.1947528237912706,0.14748149741974761,0.014675310747716193
D:/fivekdataset_big/input/train/a0493-_DSC0157.tif,492,2.0643219218753837,0.11922430391911178,0.010713861982843022
D:/fivekdataset_big/input/train/a0494-IMG_8262.tif,493,2.233408245693485,0.18831438393117123,0.007515568190576308
D:/fivekdataset_big/input/train/a0495-WP_CRW_9591.tif,494,2.0165911601987117,0.18999536259914152,0.013321612485635095
D:/fivekdataset_big/input/train/a0496-WP_CRW_0462.tif,495,2.109326559970285,0.2101421575309615,0.02675288296250468
D:/fivekdataset_big/input/train/a0497-kme_479.tif,496,1.8284952087333581,0.09718172754806692,0.014168383792124888
D:/fivekdataset_big/input/train/a0498-jn_2007_05_08__464.tif,497,1.7293390573388312,0.1510098167096314,0.014728078133378352
D:/fivekdataset_big/input/train/a0499-_DSC0086.tif,498,2.4217947821288,0.14470402817778574,0.00840816879631052
D:/fivekdataset_big/input/train/a0500-IMG_4769.tif,499,1.7771184803206004,0.11974883070779191,0.011469699750049194
D:/fivekdataset_big/input/train/a0501-_MG_7370.tif,500,2.0085980911012893,0.1964539849786512,0.00920015373243464
D:/fivekdataset_big/input/train/a0502-JI2E4143.tif,501,1.9797866275361031,0.2054021323830912,0.00951451373458189
D:/fivekdataset_big/input/train/a0503-jmac_DSC3712.tif,502,2.2223527596587376,0.09795715427986816,0.012389305167833623
D:/fivekdataset_big/input/train/a0504-jmacIMG_6809.tif,503,2.4116650285776746,0.15397114101804463,0.011979307588528658
D:/fivekdataset_big/input/train/a0505-kme_566.tif,504,1.888587556382759,0.20006273502390026,0.006509351472773928
D:/fivekdataset_big/input/train/a0506-kme_313.tif,505,2.01302018776974,0.11175404605071132,0.005094530397257234
D:/fivekdataset_big/input/train/a0507-kme_486.tif,506,1.7419312897097425,0.14587766778172656,0.01065267604484188
D:/fivekdataset_big/input/train/a0508-DSC_0010-3.tif,507,2.3386140820986827,0.1477593164610566,0.01072423378554659
D:/fivekdataset_big/input/train/a0509-DSC_0030-2.tif,508,2.1778318308067,0.12103918272352135,0.005937016497129566
D:/fivekdataset_big/input/train/a0510-_DGW6409.tif,509,1.9279930660228861,0.1968313607894917,0.015424101203274067
D:/fivekdataset_big/input/train/a0511-LS20050429d650013.tif,510,1.9196426370378392,0.11088352931061377,0.014853490757379606
D:/fivekdataset_big/input/train/a0512-_MG_1623.tif,511,2.3626593266362885,0.13809072197091185,0.007726147960595211
D:/fivekdataset_big/input/train/a0513-WP_CRW_9545.tif,512,2.175117730715626,0.19467593280814882,0.011483477899971173
D:/fivekdataset_big/input/train/a0514-jmac_MG_7749.tif,513,2.290602069568416,0.22232256924101593,0.013154088699328149
D:/fivekdataset_big/input/train/a0515-NKIM_MG_6602.tif,514,1.8678513512612622,0.2211018758255256,0.010499703245477504
D:/fivekdataset_big/input/train/a0516-IMG_4420.tif,515,1.6486965693729578,0.23040861910122312,0.02154181059465762
D:/fivekdataset_big/input/train/a0517-kme_474.tif,516,1.5902975967831374,0.1281834468876902,0.0076304003058318606
D:/fivekdataset_big/input/train/a0518-DSC_0113.tif,517,1.6922761804376156,0.16375198359106696,0.010274563763760262
D:/fivekdataset_big/input/train/a0519-LS_060724_8766.tif,518,1.9359586191512173,0.23321392474260286,0.029949914900464888
D:/fivekdataset_big/input/train/a0520-NKIM_MG_6224.tif,519,1.7694933844783447,0.19457480315175102,0.005339692139792755
D:/fivekdataset_big/input/train/a0521-IMG_3851.tif,520,1.501077863397258,0.22857196644066474,0.01046171712611772
D:/fivekdataset_big/input/train/a0522-kme_253.tif,521,2.0379696956414546,0.11131458668059727,0.006862654839822752
D:/fivekdataset_big/input/train/a0523-_MG_0142.tif,522,1.8194270608725098,0.17348593635603546,0.011059921872602949
D:/fivekdataset_big/input/train/a0524-_DGW6317.tif,523,1.772410854507942,0.21374089452182032,0.00961029286629034
D:/fivekdataset_big/input/train/a0525-MB_070908_076.tif,524,1.6740461260176043,0.18070999924005124,0.021015945442483187
D:/fivekdataset_big/input/train/a0526-IMG_4233.tif,525,1.4912367812082215,0.2472262693367438,0.006232403970992234
D:/fivekdataset_big/input/train/a0527-_DGW6270.tif,526,1.703938007173678,0.17994798346903476,0.012010287679518143
D:/fivekdataset_big/input/train/a0528-kme_237.tif,527,1.616754605175951,0.15196834198982234,0.011892088153334323
D:/fivekdataset_big/input/train/a0529-jmac_MG_0267.tif,528,1.9377548975863657,0.12131090640698447,0.006665068999206796
D:/fivekdataset_big/input/train/a0530-Ja_Pe-62.tif,529,1.7411118350918688,0.1939807834123638,0.012384658530531105
D:/fivekdataset_big/input/train/a0531-dgw_067.tif,530,1.683892654608077,0.2677602020986865,0.019398961858892956
D:/fivekdataset_big/input/train/a0533-MB_20030906_063.tif,531,1.7813739950584586,0.2268493579758071,0.01206001935488799
D:/fivekdataset_big/input/train/a0534-LS_060719_7306.tif,532,2.4184154393742476,0.22047529186103418,0.014371356894644608
D:/fivekdataset_big/input/train/a0535-jmac_MG_6029.tif,533,1.8157863972776251,0.2017109063735674,0.009225610254555129
D:/fivekdataset_big/input/train/a0536-IMG_0470.tif,534,1.7029507135863413,0.15993490647171205,0.01569511167836488
D:/fivekdataset_big/input/train/a0537-IMG_1562.tif,535,2.0010353849937688,0.2394941942093668,0.011656318923061989
D:/fivekdataset_big/input/train/a0538-Ja_Pe-7.tif,536,2.2383521318176323,0.19764213585902432,0.01127161364215896
D:/fivekdataset_big/input/train/a0539-jmac_MG_0220.tif,537,1.7648027369063257,0.1579863314360608,0.0067084207333945964
D:/fivekdataset_big/input/train/a0540-jmac_MG_5988.tif,538,1.7960265312887478,0.19561602089371444,0.008280929952967399
D:/fivekdataset_big/input/train/a0541-050618_215910__MG_2944.tif,539,1.703875101314196,0.07132112845669249,0.013448339654482349
D:/fivekdataset_big/input/train/a0542-IMG_4760.tif,540,1.8545369157366378,0.2492053225536904,0.019707739975242066
D:/fivekdataset_big/input/train/a0543-_DGW6252.tif,541,2.2083630813906057,0.1694890881567254,0.01376608401815237
D:/fivekdataset_big/input/train/a0544-KE_-0053.tif,542,1.845704811545296,0.15620159402806374,0.012620160096513268
D:/fivekdataset_big/input/train/a0545-_DSC2170.tif,543,1.5809544812737457,0.2582281138215091,0.01980588062500165
D:/fivekdataset_big/input/train/a0546-dgw_153.tif,544,1.8512107135298392,0.18175930360127493,0.010865481412112264
D:/fivekdataset_big/input/train/a0547-_DSC0445.tif,545,1.9901686758247403,0.2045434014240459,0.008928317637429503
D:/fivekdataset_big/input/train/a0548-jmac_DSC3767.tif,546,1.7989088078293969,0.18131977473846958,0.012726377096859842
D:/fivekdataset_big/input/train/a0549-_DSC3051.tif,547,1.6464292427131364,0.2325617631570681,0.023067645357018284
D:/fivekdataset_big/input/train/a0550-IMG_4965.tif,548,2.0926652719603256,0.0996288292735157,0.009733997572953493
D:/fivekdataset_big/input/train/a0551-DSC_0008.tif,549,1.7424930433237795,0.1738693788910417,0.009449383924396133
D:/fivekdataset_big/input/train/a0552-GM6A8442.tif,550,2.1284511630803578,0.140653810101305,0.016544832053637538
D:/fivekdataset_big/input/train/a0553-_MG_2093.tif,551,1.6963598589426234,0.20735102306365488,0.013246315772068515
D:/fivekdataset_big/input/train/a0554-DSC_0003.tif,552,2.3755480447992467,0.11975665778970333,0.013760153600252272
D:/fivekdataset_big/input/train/a0555-_DSC3330.tif,553,1.9101983510490714,0.21213596584021507,0.02084805757948025
D:/fivekdataset_big/input/train/a0556-07-08-10-at-19h09m19s-N0000107.tif,554,2.1466151284691395,0.11169353540621017,0.008681294597938332
D:/fivekdataset_big/input/train/a0557-kme_589.tif,555,1.6866253425682347,0.20286820346931608,0.011926386533533489
D:/fivekdataset_big/input/train/a0558-kme_395.tif,556,1.909530932608033,0.16081633941884768,0.008518595278061269
D:/fivekdataset_big/input/train/a0559-_DSC0007-2.tif,557,1.870739988477923,0.1390367383137724,0.005765972952673062
D:/fivekdataset_big/input/train/a0560-jn_2007_05_06__335.tif,558,1.7233484878861367,0.2045436157168557,0.007755151690858265
D:/fivekdataset_big/input/train/a0561-NKIM_MG_7778.tif,559,1.643404438897932,0.2069576267724522,0.01087264796909976
D:/fivekdataset_big/input/train/a0562-dgw_082.tif,560,2.1988280491082763,0.3104565077023597,0.022440152766544656
D:/fivekdataset_big/input/train/a0563-IMG_0286.tif,561,1.631976089429479,0.2586259202874489,0.010541044366584025
D:/fivekdataset_big/input/train/a0564-kme_176.tif,562,1.5891202893604952,0.19904824683568076,0.009071572728694783
D:/fivekdataset_big/input/train/a0565-NKIM_MG_6637.tif,563,1.5268001939147622,0.14194113662730287,0.009826790116403965
D:/fivekdataset_big/input/train/a0566-kme_302.tif,564,2.009261777134601,0.12080059264939665,0.009560398283597784
D:/fivekdataset_big/input/train/a0567-_DGW6268.tif,565,1.6581540035936972,0.1618705853001443,0.021723736816677636
D:/fivekdataset_big/input/train/a0568-_MG_1090.tif,566,1.3849722258084562,0.21311684248849755,0.00936243382232663
D:/fivekdataset_big/input/train/a0569-IMG_0319.tif,567,1.8705166245370686,0.1728593663399192,0.015640929625676318
D:/fivekdataset_big/input/train/a0570-_DSC0084.tif,568,1.8366144192539557,0.19822576659236596,0.013345415424888955
D:/fivekdataset_big/input/train/a0571-jmac_DSC5611.tif,569,1.778882566237767,0.20520126173622957,0.009582529544082554
D:/fivekdataset_big/input/train/a0572-_DGW6424.tif,570,1.7385538212669058,0.1387120405133112,0.008813979365189255
D:/fivekdataset_big/input/train/a0573-DSC_0044-1.tif,571,1.9597254381052671,0.15550543599823502,0.01643374809855726
D:/fivekdataset_big/input/train/a0574-_DSC6152.tif,572,1.4390928683375739,0.2033331403533888,0.02069456047246787
D:/fivekdataset_big/input/train/a0575-kme_040.tif,573,1.9350178372631812,0.2249308421529103,0.018338506992740693
D:/fivekdataset_big/input/train/a0576-_I2E6403.tif,574,1.6837252827272031,0.22130740556589054,0.013268897159055246
D:/fivekdataset_big/input/train/a0577-kme_503.tif,575,1.6528396425997136,0.18111856237723628,0.012596411332705996
D:/fivekdataset_big/input/train/a0578-IMG_4994.tif,576,1.5240640788973274,0.2084025369975277,0.019983919238324786
D:/fivekdataset_big/input/train/a0579-IMG_0825.tif,577,2.2993032988695528,0.14200129359605998,0.00867845660621229
D:/fivekdataset_big/input/train/a0580-kme_350.tif,578,1.6622077513011844,0.15632037913763264,0.00731460762647385
D:/fivekdataset_big/input/train/a0581-jn_2007_12_10__BU_CRUISE_009.tif,579,0.8346390489095928,0.24565525212814102,0.04262834034415786
D:/fivekdataset_big/input/train/a0582-DSC_0020.tif,580,1.9334796458044536,0.16273190502124707,0.012726903460446031
D:/fivekdataset_big/input/train/a0583-Ja_Pe-34.tif,581,1.8858080809933953,0.1908448428708955,0.013315206824321827
D:/fivekdataset_big/input/train/a0584-tc_DSC2161.tif,582,1.8278833100283614,0.12585776322872036,0.00838858977311123
D:/fivekdataset_big/input/train/a0585-jmacdscf0551.tif,583,1.860945093470324,0.14827523047884658,0.01640074560325457
D:/fivekdataset_big/input/train/a0586-JI2E4687.tif,584,2.0050152555907768,0.13307297197657283,0.01840905924452675
D:/fivekdataset_big/input/train/a0587-IMG_2780.tif,585,1.611551101507924,0.1619489742713294,0.006846471968064222
D:/fivekdataset_big/input/train/a0588-dgw_118.tif,586,1.4933770890019817,0.2251823313926034,0.03630808601308839
D:/fivekdataset_big/input/train/a0589-LSstone_060806_8886.tif,587,2.187152093413616,0.2320313170871261,0.025097127059733035
D:/fivekdataset_big/input/train/a0590-050708_105048__I2E9570.tif,588,1.9184481524137522,0.18853318317932014,0.007140024764083005
D:/fivekdataset_big/input/train/a0591-_DGW6381.tif,589,1.5799690477312542,0.16113551247505678,0.01906654874007303
D:/fivekdataset_big/input/train/a0592-jmac_DSC4033.tif,590,2.1827888044696686,0.1511900036618695,0.006416497111078539
D:/fivekdataset_big/input/train/a0593-kme_031.tif,591,2.0392646511807233,0.23554879025948877,0.016327274919860413
D:/fivekdataset_big/input/train/a0594-_MG_0406.tif,592,2.0549370299455396,0.16626349386887998,0.012840645444198783
D:/fivekdataset_big/input/train/a0595-_DGW6264.tif,593,1.6890122595173969,0.2565175362196047,0.024777485454085778
D:/fivekdataset_big/input/train/a0596-NKIM_135.tif,594,1.4263640268952447,0.30217738827569934,0.01608558925032358
D:/fivekdataset_big/input/train/a0597-dgw_012.tif,595,1.8621112520449907,0.1374566474953168,0.017336060607928992
D:/fivekdataset_big/input/train/a0598-NKIM_MG_6367.tif,596,1.765219168967139,0.25568878520825905,0.008212638638795282
D:/fivekdataset_big/input/train/a0599-KE_-005.tif,597,2.0223509230270507,0.10777604361831984,0.011413906335332196
D:/fivekdataset_big/input/train/a0600-2004-07-29+21-13-02+CRW_3421.tif,598,2.168771669397198,0.1314030268714206,0.009323785626964846
D:/fivekdataset_big/input/train/a0601-07-11-26-at-12h45m09s-_MG_7055.tif,599,1.7632164639478565,0.1900719079375323,0.007614996184132558
D:/fivekdataset_big/input/train/a0602-kme_225.tif,600,2.001781246665919,0.14059338089508047,0.009346890391327274
D:/fivekdataset_big/input/train/a0603-050918_140528__MG_5980.tif,601,1.6710088527895843,0.21915403846683235,0.005024164016934447
D:/fivekdataset_big/input/train/a0604-jn_2007_12_15__BU_CRUISE_257.tif,602,1.9960202047154185,0.06881493871628142,0.011232058612928596
D:/fivekdataset_big/input/train/a0605-_MG_7197.tif,603,1.9872997665436485,0.23153187521442856,0.011720112612271034
D:/fivekdataset_big/input/train/a0606-051002_152054__I2E8779.tif,604,1.7071528000384721,0.2069906175553189,0.009739489509034834
D:/fivekdataset_big/input/train/a0607-NKIM_MG_6774.tif,605,2.139589554876942,0.07604393903687298,0.01347192550545544
D:/fivekdataset_big/input/train/a0608-_DGW6367.tif,606,1.8202965031497187,0.22381815824280707,0.015679901505360486
D:/fivekdataset_big/input/train/a0609-_MG_3231.tif,607,1.619268631207203,0.2058140345308465,0.010407118176898265
D:/fivekdataset_big/input/train/a0610-kme_129.tif,608,3.9346677329624917,0.1776268641636061,0.010385643346680937
D:/fivekdataset_big/input/train/a0611-IMG_0056.tif,609,2.1390772099450213,0.20434861265673288,0.0076368710513244975
D:/fivekdataset_big/input/train/a0612-LSCRW_0030.tif,610,2.629859246840118,0.1725741828610773,0.00696829896820382
D:/fivekdataset_big/input/train/a0613-LS051025_day_2_LL053.tif,611,1.525508972801548,0.24101392488670897,0.01365510178214245
D:/fivekdataset_big/input/train/a0614-IMG_3348.tif,612,1.498109267073686,0.24978679848855928,0.038812143647704536
D:/fivekdataset_big/input/train/a0615-IMG_4025.tif,613,1.975186953367746,0.17633982660378372,0.006066027836301269
D:/fivekdataset_big/input/train/a0616-DSC_0146.tif,614,2.466596348117155,0.1832252289979658,0.0048552596364308245
D:/fivekdataset_big/input/train/a0617-20060619_094244__MG_9140.tif,615,1.634572757554076,0.2170501613041275,0.01295443888447262
D:/fivekdataset_big/input/train/a0618-kme_515.tif,616,1.662754613394198,0.2112169005396626,0.011221863766111707
D:/fivekdataset_big/input/train/a0619-20081019_at_01h22m56__MG_3327.tif,617,1.9261214751642477,0.3487855628359994,0.02385833997526591
D:/fivekdataset_big/input/train/a0620-jmac_MG_6253.tif,618,1.898599758894915,0.14540454278009546,0.0076400205352805325
D:/fivekdataset_big/input/train/a0621-20080514_110501__MG_9940.tif,619,2.12804725426684,0.17186593471794176,0.020811458835977868
D:/fivekdataset_big/input/train/a0622-jmac_MG_5852.tif,620,2.4331412246208752,0.1614750427076927,0.01648867828690056
D:/fivekdataset_big/input/train/a0623-dvf_031.tif,621,1.8877602764702694,0.11176592122783963,0.009999596308454142
D:/fivekdataset_big/input/train/a0624-KE_-2574.tif,622,1.9860008634144717,0.21426414521917495,0.00649938831147312
D:/fivekdataset_big/input/train/a0625-IMG_1324.tif,623,1.7856209951582827,0.21006172601208872,0.00836396636581855
D:/fivekdataset_big/input/train/a0626-20070618_190911__MG_8400.tif,624,2.0795510875642598,0.1300069148470239,0.007284099786064722
D:/fivekdataset_big/input/train/a0627-_DSC5388.tif,625,1.594200257982678,0.2938979071108654,0.02590658097173662
D:/fivekdataset_big/input/train/a0628-kme_144.tif,626,2.045626389953631,0.18851244713564533,0.013964716168844959
D:/fivekdataset_big/input/train/a0629-MB_20030906_100.tif,627,1.5122635954928259,0.2280678128073037,0.014970553021513906
D:/fivekdataset_big/input/train/a0630-jmac_DSC3294.tif,628,2.1094167456659547,0.1655525889276027,0.012132241220426047
D:/fivekdataset_big/input/train/a0631-NKIM_MG_6442.tif,629,1.706040796888582,0.23539976476454497,0.016917790855235672
D:/fivekdataset_big/input/train/a0632-07-06-01-at-12h50m26-s_MG_1230.tif,630,1.8131528256297729,0.22555306371301198,0.010300358734645847
D:/fivekdataset_big/input/train/a0633-kme_450.tif,631,1.896360481525835,0.13488970057884425,0.00717711451238936
D:/fivekdataset_big/input/train/a0634-_DGW6340.tif,632,1.6806489407598593,0.23715371468686294,0.011661914219876623
D:/fivekdataset_big/input/train/a0635-20060613_112054__MG_7862.tif,633,1.893146739043283,0.16337840618092903,0.01604711088805435
D:/fivekdataset_big/input/train/a0636-07-11-27-at-10h02m30s-_MG_7226.tif,634,1.6636214003709917,0.15187002479651798,0.01802115863199095
D:/fivekdataset_big/input/train/a0637-IMG_4277.tif,635,1.6007571282547337,0.20999600155291892,0.011236587009705949
D:/fivekdataset_big/input/train/a0638-20061008_092601__MG_0024.tif,636,1.5839385858074517,0.19318704490120245,0.010645289812505914
D:/fivekdataset_big/input/train/a0639-dvf_010.tif,637,1.612727504209989,0.19510263895593696,0.011369703426537248
D:/fivekdataset_big/input/train/a0640-20061231_174638__E6B8019.tif,638,2.5700839658506287,0.19126948477509362,0.009293145032399242
D:/fivekdataset_big/input/train/a0641-kme_543.tif,639,2.015706537882142,0.13971827025565225,0.010437603697481692
D:/fivekdataset_big/input/train/a0642-kme_037.tif,640,2.0953406195327355,0.18862708345430432,0.01394139886606906
D:/fivekdataset_big/input/train/a0643-WP_CRW_1443.tif,641,1.7121659422240554,0.17847474852274434,0.009643879088154138
D:/fivekdataset_big/input/train/a0644-IMG_1680.tif,642,2.194167507316348,0.1749927740445322,0.017733517760364404
D:/fivekdataset_big/input/train/a0645-kme_581.tif,643,2.83751750135393,0.10645403915840826,0.00748601708459949
D:/fivekdataset_big/input/train/a0646-20070826_182055__MG_9177.tif,644,1.9835192202411809,0.1743986941464516,0.005981112118223415
D:/fivekdataset_big/input/train/a0647-_DSC0047.tif,645,1.9447416243784221,0.12675711326225694,0.008698227249231211
D:/fivekdataset_big/input/train/a0648-IMG_5085.tif,646,1.7762876370352985,0.16482590670269537,0.01712811753245318
D:/fivekdataset_big/input/train/a0649-Ja_Pe-77.tif,647,1.614479465619535,0.1918711336226631,0.008818738847462567
D:/fivekdataset_big/input/train/a0650-dgw_060.tif,648,1.994251342286647,0.12518661242998208,0.014570817561665995
D:/fivekdataset_big/input/train/a0651-dgw_129.tif,649,1.5617698698969973,0.24180322571965998,0.010586906832631488
D:/fivekdataset_big/input/train/a0652-jmac_DSC3908.tif,650,1.5389860034708696,0.16084905625960955,0.009554755198308148
D:/fivekdataset_big/input/train/a0653-kme_132.tif,651,1.9766245584999533,0.1477758076184866,0.0056525128553820796
D:/fivekdataset_big/input/train/a0654-DSC_0129.tif,652,1.8018777216398472,0.1954847971271211,0.008980692960086316
D:/fivekdataset_big/input/train/a0655-IMG_0994.tif,653,1.624916194817627,0.21840005093149525,0.012108177604866892
D:/fivekdataset_big/input/train/a0656-20070505_100410__MG_6820.tif,654,1.2549756805944274,0.23505728205168797,0.010992927295170051
D:/fivekdataset_big/input/train/a0657-DSC_0011.tif,655,2.377695762545734,0.13880936261418733,0.0077170005115010844
D:/fivekdataset_big/input/train/a0658-dgw_105.tif,656,1.8268962046278456,0.2149801064881,0.010041693644728036
D:/fivekdataset_big/input/train/a0659-051009_144152__MG_6254.tif,657,1.8474753865622058,0.15692866023115623,0.01126449733528598
D:/fivekdataset_big/input/train/a0660-IMG_4000.tif,658,1.7945060239718669,0.21065649627365216,0.018942793903298668
D:/fivekdataset_big/input/train/a0661-07-09-22-at-15h38m30s-_Z9B3075.tif,659,2.050475040844507,0.16194753557359537,0.011021506027211025
D:/fivekdataset_big/input/train/a0662-IMG_0325.tif,660,2.0827150433925063,0.12782581303557752,0.01617512626529462
D:/fivekdataset_big/input/train/a0663-kme_498.tif,661,1.7295250696979112,0.18806051962421205,0.007821828006974833
D:/fivekdataset_big/input/train/a0664-_DSC2171.tif,662,1.6630730963713862,0.16003168923741257,0.010697756664328453
D:/fivekdataset_big/input/train/a0665-kme_110.tif,663,1.9698658295492315,0.17015147235915634,0.010202936747917293
D:/fivekdataset_big/input/train/a0666-IMG_5021.tif,664,1.79748984626856,0.19951336492234115,0.024543545149977655
D:/fivekdataset_big/input/train/a0667-IMG_2867.tif,665,1.547032413259635,0.33643637403816984,0.015762872237773257
D:/fivekdataset_big/input/train/a0668-kme_032.tif,666,1.766569200095826,0.13494183228550535,0.007799886723224331
D:/fivekdataset_big/input/train/a0669-DSC_0047-1-2.tif,667,1.7592717312493205,0.18202801649354539,0.009217088276003614
D:/fivekdataset_big/input/train/a0670-kme_158.tif,668,1.971086059486528,0.16789691476526514,0.007639548435233852
D:/fivekdataset_big/input/train/a0671-IMG_0621.tif,669,1.925883813349201,0.2197989869617838,0.015500222564369231
D:/fivekdataset_big/input/train/a0672-_DSC8842.tif,670,1.7824802629254426,0.2062432237056462,0.008473772237292175
D:/fivekdataset_big/input/train/a0673-IMG_1635.tif,671,1.7608565917484025,0.22652491129398206,0.015494062022008627
D:/fivekdataset_big/input/train/a0674-KE_-1393.tif,672,1.7549945905863362,0.2198629347802169,0.029480682837619048
D:/fivekdataset_big/input/train/a0675-_DGW6371.tif,673,1.8086174202013898,0.15686648187695496,0.014054423234914105
D:/fivekdataset_big/input/train/a0676-kme_609.tif,674,1.6853609463093544,0.13704842875610218,0.011826215830418207
D:/fivekdataset_big/input/train/a0677-050716_112558__I2E4115.tif,675,1.7530045039002842,0.14463967727375912,0.011764054242623088
D:/fivekdataset_big/input/train/a0678-kme_475.tif,676,1.5893626802121117,0.2316283635418179,0.016955644797999752
D:/fivekdataset_big/input/train/a0679-kme_284.tif,677,1.7224828813440218,0.15647805933611206,0.013745499111959814
D:/fivekdataset_big/input/train/a0680-jn_20080130_Las_Vegas_0048.tif,678,1.3897242968687773,0.22630333445250134,0.015574297866857071
D:/fivekdataset_big/input/train/a0681-060811_183554__MG_6223.tif,679,1.5153441020883907,0.18962055907314426,0.008532101391877907
D:/fivekdataset_big/input/train/a0682-DSC_0003.tif,680,2.7872686121029875,0.1557775963979158,0.012295273057681449
D:/fivekdataset_big/input/train/a0683-DSC_0011-1.tif,681,2.3613377327308482,0.13681281022759667,0.011578619972282022
D:/fivekdataset_big/input/train/a0684-IMG_5076.tif,682,1.666323792776565,0.20660726246059322,0.009068389998769922
D:/fivekdataset_big/input/train/a0685-_DSC0102.tif,683,1.8752676410287867,0.12183421237509708,0.007015870856271609
D:/fivekdataset_big/input/train/a0686-KE_-1758.tif,684,1.9995264788844105,0.18079247846221652,0.011299238852740543
D:/fivekdataset_big/input/train/a0687-2004-03-29+08-27-22+CRW_5754.tif,685,2.926112029436588,0.14013950670373468,0.01732162903049613
D:/fivekdataset_big/input/train/a0688-IMG_4426.tif,686,1.7367364664988925,0.2069443718403167,0.008416796438325606
D:/fivekdataset_big/input/train/a0689-DSC_0006-2.tif,687,2.2684510798951756,0.12156019420264047,0.007965693593259876
D:/fivekdataset_big/input/train/a0690-_MG_6397.tif,688,1.654062428245737,0.19482458597985663,0.010736260186491169
D:/fivekdataset_big/input/train/a0691-jn_20081025_Kent_Shelter_021.tif,689,1.8152928000987512,0.14083617551776592,0.008820063645632642
D:/fivekdataset_big/input/train/a0692-IMG_5076.tif,690,1.6577244992835758,0.2015510528625845,0.007799648127323909
D:/fivekdataset_big/input/train/a0693-NKIM_046.tif,691,1.8597300912184334,0.17927584728209492,0.008356851860367852
